totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
1425000;577;68911;0;28987;2022-02-20T09:24:32.307;
1426000;580;69908;0;27503;2022-02-20T09:30:53.321;
1427000;577;69176;0;27927;2022-02-20T09:37:13.084;
1428000;602;69554;0;27278;2022-02-20T09:43:43.894;
1429000;594;69845;0;26905;2022-02-20T09:50:06.408;
1430000;600;71724;0;22656;2022-02-20T09:56:37.421;
1431000;601;71502;0;25298;2022-02-20T10:03:08.122;
1432000;606;69895;0;25791;2022-02-20T10:09:30.340;
1433000;604;70305;0;25643;2022-02-20T10:15:53.183;
1434000;587;69770;0;26325;2022-02-20T10:22:15.197;
1435000;592;69395;0;26613;2022-02-20T10:28:34.916;
1436000;584;69656;0;28166;2022-02-20T10:34:55.228;
1437000;604;71276;0;24044;2022-02-20T10:41:25.133;
1438000;617;71375;0;23654;2022-02-20T10:47:53.851;
1439000;601;70480;0;26080;2022-02-20T10:54:19.382;
1440000;571;68565;0;28074;2022-02-20T11:00:35.663;
1441000;611;70236;0;26116;2022-02-20T11:06:58.976;
1442000;616;70934;0;23542;2022-02-20T11:13:27.960;
1443000;576;70226;0;26563;2022-02-20T11:19:51.507;
1444000;596;69753;0;26034;2022-02-20T11:26:13.336;
1445000;591;69287;0;26771;2022-02-20T11:32:31.196;
1446000;564;70228;0;26268;2022-02-20T11:38:58.243;
1447000;584;69964;0;27019;2022-02-20T11:45:21.040;
1448000;598;70641;0;25333;2022-02-20T11:51:46.713;
1449000;584;69103;0;28038;2022-02-20T11:58:03.917;
1450000;580;71067;0;24969;2022-02-20T12:04:32.058;
1451000;589;70907;0;26240;2022-02-20T12:10:59.512;
1452000;637;72723;0;23988;2022-02-20T12:17:37.668;
1453000;594;69711;0;27079;2022-02-20T12:23:57.982;
1454000;600;71188;0;24694;2022-02-20T12:30:27.108;
1455000;594;69798;0;28385;2022-02-20T12:36:48.843;
1456000;581;69933;0;27114;2022-02-20T12:43:11.548;
1457000;577;70363;0;25432;2022-02-20T12:49:36.362;
1458000;608;70679;0;26571;2022-02-20T12:56:03.034;
1459000;599;69903;0;28810;2022-02-20T13:02:25.145;
1460000;574;70039;0;27656;2022-02-20T13:08:48.459;
1461000;572;70385;0;26379;2022-02-20T13:15:13.742;
1462000;590;70570;0;25770;2022-02-20T13:21:39.775;
1463000;608;71863;0;24830;2022-02-20T13:28:13.088;
1464000;613;69789;0;26087;2022-02-20T13:34:33.949;
1465000;579;70266;0;25609;2022-02-20T13:40:58.810;
1466000;571;69154;0;28645;2022-02-20T13:47:16.328;
1467000;614;70679;0;26112;2022-02-20T13:53:42.282;
1468000;590;69515;0;27847;2022-02-20T14:00:02.160;
1469000;573;69309;0;28032;2022-02-20T14:06:21.724;
1470000;609;71368;0;23269;2022-02-20T14:12:53.147;
1471000;584;70685;0;23631;2022-02-20T14:19:19.243;
1472000;573;69007;0;28473;2022-02-20T14:25:38.275;
1473000;592;68972;0;28779;2022-02-20T14:31:55.344;
1474000;601;70615;0;25029;2022-02-20T14:38:21.334;
1475000;602;69913;0;27411;2022-02-20T14:44:44.343;
1476000;570;69001;0;29218;2022-02-20T14:51:01.574;
1477000;592;69892;0;26876;2022-02-20T14:57:23.805;
1478000;586;70059;0;26296;2022-02-20T15:03:46.632;
1479000;589;69893;0;27032;2022-02-20T15:10:09.163;
1480000;605;70949;0;24623;2022-02-20T15:16:37.070;
1481000;586;69645;0;27843;2022-02-20T15:22:57.918;
1482000;590;71146;0;24145;2022-02-20T15:29:25.984;
1483000;631;72567;0;22054;2022-02-20T15:36:04.410;
1484000;603;71234;0;24240;2022-02-20T15:42:35.525;
1485000;598;70221;0;25350;2022-02-20T15:48:58.315;
1486000;586;68483;0;29314;2022-02-20T15:55:12.514;
1487000;608;69582;0;26936;2022-02-20T16:01:32.447;
1488000;597;69903;0;26186;2022-02-20T16:07:55.396;
1489000;606;72328;0;23818;2022-02-20T16:14:31.111;
1490000;598;71161;0;25118;2022-02-20T16:20:59.233;
1491000;580;69762;0;26106;2022-02-20T16:27:21.748;
1492000;608;70379;0;24759;2022-02-20T16:33:44.904;
1493000;580;69517;0;29306;2022-02-20T16:40:06.593;
1494000;597;70404;0;27375;2022-02-20T16:46:30.079;
1495000;623;71603;0;22518;2022-02-20T16:53:02.471;
1496000;592;69828;0;26251;2022-02-20T16:59:23.568;
1497000;627;72033;0;21105;2022-02-20T17:05:56.977;
1498000;633;71413;0;23744;2022-02-20T17:12:28.121;
1499000;591;70218;0;25538;2022-02-20T17:18:52.798;
1500000;592;70233;0;25197;2022-02-20T17:25:15.819;
1501000;600;70423;0;26031;2022-02-20T17:31:41.279;
1502000;601;70904;0;27040;2022-02-20T17:38:09.457;
1503000;614;70713;0;24202;2022-02-20T17:44:35.433;
1504000;588;69216;0;28484;2022-02-20T17:50:53.144;
1505000;576;69000;0;29831;2022-02-20T17:57:09.950;
1506000;594;69475;0;26627;2022-02-20T18:03:29.443;
1507000;634;72280;0;21786;2022-02-20T18:10:04.998;
1508000;598;69015;0;28888;2022-02-20T18:16:22.321;
1509000;593;69362;0;27610;2022-02-20T18:22:41.425;
1510000;589;70386;0;27640;2022-02-20T18:29:06.467;
1511000;593;70866;0;26438;2022-02-20T18:35:32.649;
1512000;623;71185;0;25000;2022-02-20T18:42:03.222;
1513000;594;71185;0;23870;2022-02-20T18:48:31.108;
1514000;616;71862;0;25399;2022-02-20T18:55:04.900;
1515000;624;70567;0;24965;2022-02-20T19:01:30.083;
1516000;602;71474;0;25018;2022-02-20T19:08:00.642;
1517000;591;70797;0;24315;2022-02-20T19:14:27.169;
1518000;606;71061;0;23157;2022-02-20T19:20:56.447;
1519000;608;70848;0;25910;2022-02-20T19:27:22.491;
1520000;593;70269;0;26317;2022-02-20T19:33:47.083;
1521000;591;69756;0;26459;2022-02-20T19:40:09.440;
1522000;589;69332;0;27526;2022-02-20T19:46:28.579;
1523000;592;70486;0;26047;2022-02-20T19:52:53.749;
1524000;568;68383;0;29723;2022-02-20T19:59:08.623;
1525000;592;69285;0;28360;2022-02-20T20:05:26.153;
1526000;624;72095;0;23502;2022-02-20T20:12:00.589;
1527000;606;71492;0;25272;2022-02-20T20:18:31.509;
1528000;580;70731;0;24493;2022-02-20T20:24:58.179;
1529000;584;69555;0;26661;2022-02-20T20:31:17.788;
1530000;602;69412;0;28252;2022-02-20T20:37:37.194;
1531000;613;70380;0;26053;2022-02-20T20:44:01.819;
1532000;584;67879;0;29599;2022-02-20T20:50:11.569;
1533000;599;69276;0;26700;2022-02-20T20:56:30.585;
1534000;559;69926;0;28581;2022-02-20T21:02:52.601;
1535000;599;69621;0;28148;2022-02-20T21:09:12.851;
1536000;602;68885;0;27663;2022-02-20T21:15:30.570;
1537000;620;71801;0;22303;2022-02-20T21:22:01.476;
1538000;612;71249;0;24618;2022-02-20T21:28:31.523;
1539000;622;71192;0;24300;2022-02-20T21:35:00.226;
1540000;585;69837;0;26895;2022-02-20T21:41:22.836;
1541000;624;72131;0;23754;2022-02-20T21:47:57.523;
1542000;601;70474;0;23683;2022-02-20T21:54:22.008;
1543000;601;71290;0;24911;2022-02-20T22:00:52.508;
1544000;620;71058;0;25255;2022-02-20T22:07:20.758;
1545000;607;71541;0;24119;2022-02-20T22:13:51.274;
1546000;597;69069;0;27639;2022-02-20T22:20:07.885;
1547000;615;70100;0;25066;2022-02-20T22:26:31.277;
1548000;592;70837;0;25983;2022-02-20T22:32:58.402;
1549000;620;72096;0;21821;2022-02-20T22:39:31.590;
1550000;565;69248;0;26984;2022-02-20T22:45:50.873;
1551000;603;72165;0;23686;2022-02-20T22:52:25.170;
1552000;589;70055;0;26069;2022-02-20T22:58:47.796;
1553000;606;69959;0;26150;2022-02-20T23:05:10.141;
1554000;595;68552;0;30335;2022-02-20T23:11:26.159;
1555000;582;70383;0;26065;2022-02-20T23:17:51.473;
1556000;593;70988;0;27061;2022-02-20T23:24:19.380;
1557000;583;70432;0;26052;2022-02-20T23:30:45.138;
1558000;604;70808;0;25125;2022-02-20T23:37:13.064;
1559000;579;70578;0;27099;2022-02-20T23:43:38.977;
1560000;594;70244;0;27485;2022-02-20T23:50:03.642;
1561000;613;70607;0;24537;2022-02-20T23:56:29.355;
1562000;568;69352;0;27745;2022-02-21T00:02:49.056;
1563000;617;70616;0;25130;2022-02-21T00:09:14.273;
1564000;572;69290;0;27184;2022-02-21T00:15:33.415;
1565000;613;71255;0;22954;2022-02-21T00:22:04.212;
1566000;603;71525;0;25998;2022-02-21T00:28:35.637;
1567000;630;70617;0;24734;2022-02-21T00:35:01.719;
1568000;580;70086;0;26705;2022-02-21T00:41:27.615;
1569000;586;69338;0;26488;2022-02-21T00:47:45.998;
1570000;577;69531;0;25891;2022-02-21T00:54:06.461;
1571000;590;70049;0;25453;2022-02-21T01:00:29.767;
1572000;639;71752;0;23397;2022-02-21T01:07:02.480;
1573000;602;70087;0;28202;2022-02-21T01:13:24.914;
1574000;599;69591;0;29017;2022-02-21T01:19:44.786;
1575000;611;71859;0;24293;2022-02-21T01:26:18.111;
1576000;573;70457;0;25846;2022-02-21T01:32:43.798;
1577000;623;71356;0;23263;2022-02-21T01:39:13.984;
1578000;604;69941;0;26282;2022-02-21T01:45:36.923;
1579000;616;70391;0;24018;2022-02-21T01:52:00.815;
1580000;597;70992;0;24922;2022-02-21T01:58:28.989;
1581000;588;71601;0;23475;2022-02-21T02:05:01.100;
1582000;608;70126;0;27592;2022-02-21T02:11:24.791;
1583000;563;69126;0;27956;2022-02-21T02:17:42.312;
1584000;597;69808;0;26548;2022-02-21T02:24:04.427;
1585000;590;69837;0;27178;2022-02-21T02:30:25.214;
1586000;604;70946;0;23343;2022-02-21T02:36:52.891;
1587000;604;70010;0;27463;2022-02-21T02:43:16.211;
1588000;595;71716;0;23666;2022-02-21T02:49:49.279;
1589000;579;71200;0;24362;2022-02-21T02:56:17.974;
1590000;583;69896;0;28295;2022-02-21T03:02:42.388;
1591000;606;71552;0;22491;2022-02-21T03:09:13.771;
1592000;607;71848;0;22944;2022-02-21T03:15:46.701;
1593000;597;70540;0;25786;2022-02-21T03:22:11.945;
1594000;607;70743;0;25794;2022-02-21T03:28:38.079;
1595000;619;72345;0;22333;2022-02-21T03:35:13.885;
1596000;630;72256;0;23008;2022-02-21T03:41:50.738;
1597000;607;70568;0;27781;2022-02-21T03:48:17.155;
1598000;601;71549;0;23457;2022-02-21T03:54:47.494;
1599000;596;69772;0;27094;2022-02-21T04:01:08.178;
1600000;605;70503;0;25130;2022-02-21T04:07:33.502;
1601000;614;70412;0;26692;2022-02-21T04:14:03.935;
1602000;615;70496;0;24874;2022-02-21T04:20:29.401;
1603000;587;71158;0;24428;2022-02-21T04:26:59.788;
1604000;619;71263;0;24126;2022-02-21T04:33:29.909;
1605000;601;70592;0;24881;2022-02-21T04:39:55.735;
1606000;594;71339;0;26114;2022-02-21T04:46:26.607;
1607000;585;69944;0;26487;2022-02-21T04:52:48.839;
1608000;590;71084;0;27031;2022-02-21T04:59:17.196;
1609000;623;72011;0;23199;2022-02-21T05:05:51.069;
1610000;616;70911;0;25053;2022-02-21T05:12:19.861;
1611000;616;71045;0;24822;2022-02-21T05:18:47.238;
1612000;596;69627;0;27672;2022-02-21T05:25:07.539;
1613000;593;71301;0;24448;2022-02-21T05:31:38.574;
1614000;630;70659;0;25129;2022-02-21T05:38:04.346;
1615000;619;71324;0;23650;2022-02-21T05:44:34.869;
1616000;575;70098;0;26943;2022-02-21T05:50:57.581;
1617000;599;70343;0;27291;2022-02-21T05:57:21.591;
1618000;597;70593;0;27222;2022-02-21T06:03:49.398;
1619000;584;69201;0;28468;2022-02-21T06:10:06.833;
1620000;613;70567;0;26838;2022-02-21T06:16:34.799;
1621000;589;70642;0;26206;2022-02-21T06:23:00.781;
1622000;624;71677;0;24097;2022-02-21T06:29:33.326;
1623000;597;70131;0;26180;2022-02-21T06:35:56.983;
1624000;581;69559;0;28424;2022-02-21T06:42:17.672;
1625000;594;70556;0;25128;2022-02-21T06:48:43.033;
1626000;610;71600;0;23363;2022-02-21T06:55:14.363;
1627000;620;72001;0;23504;2022-02-21T07:01:48.646;
1628000;602;70039;0;27295;2022-02-21T07:08:12.806;
1629000;601;71190;0;25750;2022-02-21T07:14:41.841;
1630000;626;72322;0;23578;2022-02-21T07:21:17.720;
1631000;586;70675;0;25637;2022-02-21T07:27:44.054;
1632000;624;71022;0;23982;2022-02-21T07:34:12.075;
1633000;603;70573;0;24991;2022-02-21T07:40:37.613;
1634000;588;69471;0;27995;2022-02-21T07:46:57.434;
1635000;621;71240;0;24454;2022-02-21T07:53:27.550;
1636000;584;70252;0;25848;2022-02-21T07:59:51.184;
1637000;634;72588;0;22508;2022-02-21T08:06:27.613;
1638000;632;70902;0;23983;2022-02-21T08:12:55.809;
1639000;612;70964;0;23953;2022-02-21T08:19:24.084;
1640000;596;69302;0;28408;2022-02-21T08:25:44.297;
1641000;619;71242;0;24447;2022-02-21T08:32:13.041;
1642000;610;71927;0;23233;2022-02-21T08:38:46.145;
1643000;589;69480;0;27612;2022-02-21T08:45:06.078;
1644000;585;70095;0;27410;2022-02-21T08:51:28.965;
1645000;590;69480;0;28379;2022-02-21T08:57:49.133;
1646000;591;69452;0;29128;2022-02-21T09:04:08.832;
1647000;597;70476;0;27141;2022-02-21T09:10:33.860;
1648000;594;69389;0;26954;2022-02-21T09:16:53.685;
1649000;591;69348;0;25014;2022-02-21T09:23:12.198;
1650000;592;70799;0;26729;2022-02-21T09:29:40.633;
1651000;623;71003;0;24886;2022-02-21T09:36:08.755;
1652000;599;71614;0;24678;2022-02-21T09:42:40.627;
1653000;618;72140;0;21500;2022-02-21T09:49:14.421;
1654000;606;70479;0;25038;2022-02-21T09:55:39.512;
1655000;610;70655;0;25287;2022-02-21T10:02:07.354;
1656000;606;72115;0;23427;2022-02-21T10:08:41.367;
1657000;613;70098;0;25755;2022-02-21T10:15:04.569;
1658000;583;70547;0;26119;2022-02-21T10:21:29.833;
1659000;593;70148;0;28145;2022-02-21T10:27:54.363;
1660000;624;71447;0;24562;2022-02-21T10:34:23.268;
1661000;620;72083;0;23069;2022-02-21T10:40:58.938;
1662000;602;70920;0;26470;2022-02-21T10:47:25.813;
1663000;584;69609;0;25334;2022-02-21T10:53:46.846;
1664000;597;71252;0;24431;2022-02-21T11:00:15.581;
1665000;599;71042;0;26989;2022-02-21T11:06:44.051;
1666000;586;68595;0;30754;2022-02-21T11:13:03.162;
1667000;604;70024;0;27065;2022-02-21T11:19:25.320;
1668000;605;71366;0;23179;2022-02-21T11:25:56.274;
1669000;584;69403;0;28074;2022-02-21T11:32:16.744;
1670000;605;69344;0;27516;2022-02-21T11:38:38.668;
1671000;594;70685;0;26540;2022-02-21T11:45:04.794;
1672000;612;72022;0;23204;2022-02-21T11:51:38.858;
1673000;600;68989;0;27575;2022-02-21T11:57:56.641;
1674000;596;71100;0;26077;2022-02-21T12:04:24.377;
1675000;575;69238;0;27157;2022-02-21T12:10:43.910;
1676000;592;71463;0;23590;2022-02-21T12:17:14.833;
1677000;624;71927;0;22695;2022-02-21T12:23:48.475;
1678000;642;71729;0;24056;2022-02-21T12:30:22.101;
1679000;607;72188;0;23500;2022-02-21T12:36:56.071;
1680000;584;70811;0;24676;2022-02-21T12:43:24.307;
1681000;612;71751;0;23326;2022-02-21T12:49:56.043;
1682000;605;70628;0;26029;2022-02-21T12:56:22.467;
1683000;592;70276;0;25386;2022-02-21T13:02:46.281;
1684000;607;70654;0;25246;2022-02-21T13:09:12.861;
1685000;628;72051;0;22104;2022-02-21T13:15:46.972;
1686000;605;69623;0;27209;2022-02-21T13:22:07.255;
1687000;601;70888;0;25018;2022-02-21T13:28:35.616;
1688000;614;69063;0;27320;2022-02-21T13:34:52.838;
1689000;583;69482;0;27676;2022-02-21T13:41:13.356;
1690000;600;70575;0;24306;2022-02-21T13:47:39.295;
1691000;615;71807;0;22878;2022-02-21T13:54:11.672;
1692000;604;70362;0;26343;2022-02-21T14:00:35.283;
1693000;596;71707;0;23305;2022-02-21T14:07:07.832;
1694000;620;70011;0;25647;2022-02-21T14:13:31.600;
1695000;630;72522;0;21167;2022-02-21T14:20:07.476;
1696000;589;70247;0;28218;2022-02-21T14:26:30.245;
1697000;621;71735;0;23145;2022-02-21T14:33:02.937;
1698000;616;70930;0;26344;2022-02-21T14:39:30.258;
1699000;625;70229;0;26944;2022-02-21T14:45:53.377;
1700000;614;70216;0;24872;2022-02-21T14:52:16.905;
1701000;610;71295;0;24730;2022-02-21T14:58:50.214;
1702000;608;69990;0;27671;2022-02-21T15:05:12.573;
1703000;597;70077;0;25586;2022-02-21T15:11:42.652;
1704000;614;71237;0;22684;2022-02-21T15:18:13.029;
1705000;608;71221;0;24115;2022-02-21T15:24:41.876;
1706000;613;71438;0;22177;2022-02-21T15:31:13.006;
1707000;595;70762;0;25032;2022-02-21T15:37:42.465;
1708000;611;70353;0;26536;2022-02-21T15:44:08.442;
1709000;631;72792;0;20556;2022-02-21T15:50:46.699;
1710000;587;70063;0;26188;2022-02-21T15:57:11.710;
1711000;597;70574;0;25371;2022-02-21T16:03:37.393;
1712000;602;70844;0;25194;2022-02-21T16:10:05.218;
1713000;598;70383;0;25798;2022-02-21T16:16:30.169;
1714000;606;71290;0;22432;2022-02-21T16:22:58.792;
1715000;607;70507;0;24687;2022-02-21T16:29:24.651;
1716000;624;72216;0;21932;2022-02-21T16:35:59.557;
1717000;594;70037;0;28302;2022-02-21T16:42:21.668;
1718000;604;71736;0;23690;2022-02-21T16:48:53.451;
1719000;577;69887;0;26807;2022-02-21T16:55:15.610;
1720000;593;70211;0;26726;2022-02-21T17:01:39.630;
1721000;619;70131;0;23463;2022-02-21T17:08:03.993;
1722000;604;70501;0;24693;2022-02-21T17:14:30.061;
1723000;602;71566;0;25323;2022-02-21T17:21:01.066;
1724000;608;70145;0;25789;2022-02-21T17:27:24.494;
1725000;593;71489;0;25175;2022-02-21T17:34:05.343;
1726000;609;70464;0;26057;2022-02-21T17:40:30.647;
1727000;611;70390;0;24964;2022-02-21T17:46:56.467;
1728000;600;71018;0;24002;2022-02-21T17:53:24.615;
1729000;595;69601;0;27296;2022-02-21T17:59:44.828;
1730000;617;71533;0;23906;2022-02-21T18:06:15.852;
1731000;603;70691;0;25347;2022-02-21T18:12:41.799;
1732000;591;70809;0;23903;2022-02-21T18:19:09.355;
1733000;595;69737;0;27078;2022-02-21T18:25:29.913;
1734000;603;71678;0;22385;2022-02-21T18:32:02.485;
1735000;607;70333;0;25484;2022-02-21T18:38:26.371;
1736000;600;70364;0;25348;2022-02-21T18:44:51.367;
1737000;596;71146;0;23564;2022-02-21T18:51:21.300;
1738000;604;70355;0;26086;2022-02-21T18:57:46.843;
1739000;609;71915;0;23379;2022-02-21T19:04:20.120;
1740000;604;69255;0;27177;2022-02-21T19:10:39.008;
1741000;595;72117;0;22459;2022-02-21T19:17:13.223;
1742000;609;71045;0;24342;2022-02-21T19:23:41.189;
1743000;626;71422;0;24609;2022-02-21T19:30:11.858;
1744000;618;71400;0;23991;2022-02-21T19:36:44.339;
1745000;571;70148;0;27866;2022-02-21T19:43:07.322;
1746000;581;69498;0;27170;2022-02-21T19:49:26.742;
1747000;607;72246;0;21476;2022-02-21T19:56:00.646;
1748000;609;73390;0;19286;2022-02-21T20:02:42.769;
1749000;622;72596;0;21894;2022-02-21T20:09:20.579;
1750000;588;70139;0;25218;2022-02-21T20:15:45.719;
1751000;631;71509;0;21767;2022-02-21T20:22:16.234;
1752000;592;70422;0;27220;2022-02-21T20:28:40.187;
1753000;618;70830;0;25024;2022-02-21T20:35:08.030;
1754000;591;70891;0;25194;2022-02-21T20:41:35.889;
1755000;608;70687;0;23976;2022-02-21T20:48:02.576;
1756000;595;70628;0;25023;2022-02-21T20:54:29.623;
1757000;617;71953;0;21811;2022-02-21T21:01:01.701;
1758000;612;71747;0;23223;2022-02-21T21:07:34.497;
1759000;624;71306;0;23645;2022-02-21T21:14:05.872;
1760000;617;71130;0;24165;2022-02-21T21:20:34.200;
1761000;606;70970;0;24928;2022-02-21T21:27:02.044;
1762000;601;70962;0;24900;2022-02-21T21:33:30.123;
1763000;585;70264;0;26505;2022-02-21T21:39:54.202;
1764000;602;70835;0;25524;2022-02-21T21:46:21.687;
1765000;614;70854;0;25528;2022-02-21T21:52:48.906;
1766000;573;70294;0;26784;2022-02-21T21:59:12.782;
1767000;595;70339;0;25936;2022-02-21T22:05:37.502;
1768000;621;71842;0;23536;2022-02-21T22:12:08.830;
1769000;627;71129;0;24655;2022-02-21T22:18:38.612;
1770000;643;72615;0;22634;2022-02-21T22:25:15.253;
1771000;605;72292;0;22714;2022-02-21T22:31:51.754;
1772000;610;70425;0;25442;2022-02-21T22:38:14.724;
1773000;587;70340;0;25298;2022-02-21T22:44:39.460;
1774000;602;71403;0;23900;2022-02-21T22:51:09.492;
1775000;601;70674;0;26780;2022-02-21T22:57:35.290;
1776000;595;71154;0;26309;2022-02-21T23:04:05.119;
1777000;613;70258;0;27352;2022-02-21T23:10:28.902;
1778000;588;69399;0;29428;2022-02-21T23:16:48.545;
1779000;613;70395;0;26128;2022-02-21T23:23:13.562;
1780000;619;71285;0;25373;2022-02-21T23:29:42.179;
1781000;594;69376;0;27454;2022-02-21T23:36:03.497;
1782000;608;70338;0;27549;2022-02-21T23:42:28.332;
1783000;617;72268;0;22699;2022-02-21T23:49:03.323;
1784000;620;71885;0;24013;2022-02-21T23:55:36.691;
1785000;612;71693;0;24056;2022-02-22T00:02:08.234;
1786000;602;71790;0;23618;2022-02-22T00:08:40.793;
1787000;618;70900;0;23253;2022-02-22T00:15:09.980;
1788000;602;70645;0;25817;2022-02-22T00:21:35.216;
1789000;599;71629;0;25538;2022-02-22T00:28:06.344;
1790000;610;70595;0;26233;2022-02-22T00:34:31.770;
1791000;614;70626;0;25125;2022-02-22T00:40:59.713;
1792000;628;71964;0;23410;2022-02-22T00:47:33.704;
1793000;618;72164;0;21694;2022-02-22T00:54:07.742;
1794000;608;71781;0;22373;2022-02-22T01:00:40.548;
1795000;586;71425;0;23607;2022-02-22T01:07:09.574;
1796000;606;70722;0;25930;2022-02-22T01:13:36.741;
1797000;601;70725;0;24238;2022-02-22T01:20:03.145;
1798000;617;71390;0;24530;2022-02-22T01:26:33.549;
1799000;593;70904;0;24610;2022-02-22T01:33:01.751;
1800000;640;71925;0;24825;2022-02-22T01:39:35.234;
1801000;636;72526;0;21674;2022-02-22T01:46:12.140;
1802000;611;72188;0;22904;2022-02-22T01:52:46.297;
1803000;611;71239;0;24217;2022-02-22T01:59:16.736;
1804000;618;71204;0;24435;2022-02-22T02:05:45.645;
1805000;622;72210;0;20021;2022-02-22T02:12:20.226;
1806000;599;70290;0;25421;2022-02-22T02:18:44.981;
1807000;633;72115;0;22466;2022-02-22T02:25:18.860;
1808000;618;72450;0;21253;2022-02-22T02:31:54.818;
1809000;620;71868;0;23249;2022-02-22T02:38:28.714;
1810000;608;71396;0;23390;2022-02-22T02:44:59.673;
1811000;600;70711;0;26727;2022-02-22T02:51:25.305;
1812000;603;70599;0;25056;2022-02-22T02:57:50.532;
1813000;608;69800;0;26652;2022-02-22T03:04:12.791;
1814000;593;70548;0;26435;2022-02-22T03:10:37.768;
1815000;628;71425;0;23166;2022-02-22T03:17:08.980;
1816000;577;71125;0;24530;2022-02-22T03:23:37.396;
1817000;639;72869;0;21076;2022-02-22T03:30:16.545;
1818000;604;70725;0;26792;2022-02-22T03:36:43.696;
1819000;597;70162;0;25982;2022-02-22T03:43:09.113;
1820000;603;70233;0;25422;2022-02-22T03:49:33.171;
1821000;614;70742;0;25507;2022-02-22T03:56:00.494;
1822000;608;70756;0;26208;2022-02-22T04:02:27.584;
1823000;599;69777;0;27672;2022-02-22T04:08:49.206;
1824000;634;72037;0;23671;2022-02-22T04:15:23.358;
1825000;620;71063;0;24834;2022-02-22T04:21:51.933;
1826000;608;71331;0;23199;2022-02-22T04:28:21.914;
1827000;634;71584;0;25037;2022-02-22T04:34:53.660;
1828000;600;70542;0;26754;2022-02-22T04:41:18.689;
1829000;618;70399;0;27020;2022-02-22T04:47:43.734;
1830000;587;69740;0;26962;2022-02-22T04:54:04.326;
1831000;645;72556;0;23182;2022-02-22T05:00:45.901;
1832000;584;69666;0;26512;2022-02-22T05:07:06.135;
1833000;620;71077;0;23632;2022-02-22T05:13:36.330;
1834000;638;71175;0;23435;2022-02-22T05:20:05.129;
1835000;616;71870;0;22501;2022-02-22T05:26:38.382;
1836000;603;70243;0;24715;2022-02-22T05:33:01.982;
1837000;620;70389;0;27099;2022-02-22T05:39:27.317;
1838000;603;72011;0;21900;2022-02-22T05:46:00.808;
1839000;600;71163;0;25643;2022-02-22T05:52:29.020;
1840000;591;69934;0;25328;2022-02-22T05:58:52.031;
1841000;614;72261;0;22348;2022-02-22T06:05:28.338;
1842000;615;70558;0;26676;2022-02-22T06:11:53.835;
1843000;605;71334;0;25343;2022-02-22T06:18:23.973;
1844000;617;71610;0;23144;2022-02-22T06:24:55.346;
1845000;650;72499;0;22824;2022-02-22T06:31:32.235;
1846000;630;72330;0;23023;2022-02-22T06:38:06.813;
1847000;600;70725;0;25947;2022-02-22T06:44:34.658;
1848000;619;72834;0;21052;2022-02-22T06:51:13.128;
1849000;627;70988;0;25637;2022-02-22T06:57:39.240;
1850000;605;71603;0;24280;2022-02-22T07:04:11.727;
1851000;619;71246;0;23945;2022-02-22T07:10:40.434;
1852000;600;71014;0;25070;2022-02-22T07:17:08.798;
1853000;581;70150;0;28276;2022-02-22T07:23:35.632;
1854000;637;71245;0;23733;2022-02-22T07:30:05.982;
1855000;626;72320;0;23576;2022-02-22T07:36:43.503;
1856000;595;70451;0;27071;2022-02-22T07:43:09.244;
1857000;607;71027;0;23917;2022-02-22T07:49:37.642;
1858000;568;68369;0;31689;2022-02-22T07:55:49.855;
1859000;602;70679;0;24327;2022-02-22T08:02:17.598;
1860000;630;71821;0;23601;2022-02-22T08:08:49.341;
1861000;613;72024;0;23628;2022-02-22T08:15:23.225;
1862000;626;70735;0;25055;2022-02-22T08:21:50.328;
1863000;614;71437;0;24489;2022-02-22T08:28:20.666;
1864000;621;70691;0;25503;2022-02-22T08:34:46.677;
1865000;616;73016;0;21941;2022-02-22T08:41:25.655;
1866000;615;70535;0;24421;2022-02-22T08:47:51.448;
1867000;621;71339;0;23960;2022-02-22T08:54:21.803;
1868000;607;70405;0;24739;2022-02-22T09:00:47.690;
1869000;594;70678;0;26732;2022-02-22T09:07:14.405;
1870000;628;71409;0;24279;2022-02-22T09:13:45.386;
1871000;613;72574;0;21046;2022-02-22T09:20:22.179;
1872000;635;72143;0;23271;2022-02-22T09:26:56.597;
1873000;633;71655;0;23411;2022-02-22T09:33:30.359;
1874000;600;71689;0;24508;2022-02-22T09:40:02.372;
1875000;607;71286;0;24404;2022-02-22T09:46:33.495;
1876000;600;70437;0;26240;2022-02-22T09:52:57.415;
1877000;652;71847;0;21641;2022-02-22T09:59:31.350;
1878000;619;71643;0;24454;2022-02-22T10:06:03.333;
1879000;629;72025;0;23225;2022-02-22T10:12:36.940;
1880000;589;69852;0;28137;2022-02-22T10:19:00.033;
1881000;597;70703;0;26208;2022-02-22T10:25:27.016;
1882000;595;71447;0;24711;2022-02-22T10:31:56.156;
1883000;620;70899;0;24210;2022-02-22T10:38:24.139;
1884000;637;71416;0;23774;2022-02-22T10:44:55.232;
1885000;588;71349;0;24186;2022-02-22T10:51:25.528;
1886000;626;72784;0;22477;2022-02-22T10:58:02.574;
1887000;604;71374;0;25009;2022-02-22T11:04:33.167;
1888000;627;70567;0;25060;2022-02-22T11:10:59.042;
