totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
2083000;861;18307;0;6674;2022-03-02T13:58:29.166;
2084000;845;18029;0;7341;2022-03-02T14:00:32.378;
2085000;841;18186;0;7077;2022-03-02T14:02:38.323;
2086000;829;17644;0;7495;2022-03-02T14:04:40.238;
2087000;834;17952;0;7624;2022-03-02T14:06:41.278;
2088000;820;17527;0;8537;2022-03-02T14:08:42.975;
2089000;813;17225;0;8967;2022-03-02T14:10:41.078;
2090000;856;17950;0;6624;2022-03-02T14:12:45.759;
2091000;841;17972;0;7529;2022-03-02T14:14:49.284;
2092000;835;17707;0;7659;2022-03-02T14:16:50.216;
2093000;847;18129;0;7543;2022-03-02T14:18:56.085;
2094000;861;17967;0;6506;2022-03-02T14:21:00.126;
2095000;828;17725;0;7560;2022-03-02T14:22:59.996;
2096000;819;18191;0;7143;2022-03-02T14:25:06.443;
2097000;858;18369;0;6761;2022-03-02T14:27:13.063;
2098000;845;17626;0;7209;2022-03-02T14:29:13.402;
2099000;853;18631;0;6445;2022-03-02T14:31:24.912;
2100000;832;17876;0;7724;2022-03-02T14:33:26.439;
2101000;844;17912;0;7115;2022-03-02T14:35:30.887;
2102000;860;18198;0;6563;2022-03-02T14:37:45.932;
2103000;843;18073;0;6800;2022-03-02T14:39:48.990;
2104000;846;17587;0;7253;2022-03-02T14:41:51.178;
2105000;835;18150;0;7713;2022-03-02T14:43:56.832;
2106000;842;17685;0;7210;2022-03-02T14:45:59.087;
2107000;831;17712;0;7925;2022-03-02T14:48:14.914;
2108000;851;18039;0;7022;2022-03-02T14:50:53.753;
2109000;845;18252;0;7214;2022-03-02T14:53:35.127;
2110000;825;17481;0;8548;2022-03-02T14:56:09.303;
2111000;859;18051;0;6994;2022-03-02T14:58:54.825;
2112000;857;18164;0;6011;2022-03-02T15:01:35.146;
2113000;833;17913;0;7288;2022-03-02T15:04:09.148;
2114000;839;17814;0;7460;2022-03-02T15:06:45.762;
2115000;861;18502;0;6240;2022-03-02T15:09:12.840;
2116000;836;17786;0;7504;2022-03-02T15:11:37.823;
2117000;853;18241;0;6575;2022-03-02T15:14:21.538;
2118000;842;17834;0;7587;2022-03-02T15:16:55.591;
2119000;851;18622;0;5586;2022-03-02T15:19:39.335;
2120000;844;17885;0;6634;2022-03-02T15:22:15.007;
2121000;824;17626;0;8144;2022-03-02T15:24:49.349;
2122000;821;18048;0;7987;2022-03-02T15:27:14.609;
2123000;844;17809;0;6850;2022-03-02T15:29:19.665;
2124000;851;18029;0;6582;2022-03-02T15:31:23.267;
2125000;839;17481;0;7918;2022-03-02T15:33:23.644;
2126000;839;17757;0;7224;2022-03-02T15:35:27.334;
2127000;818;17771;0;7594;2022-03-02T15:37:30.032;
2128000;844;18365;0;7812;2022-03-02T15:39:34.287;
2129000;846;17795;0;7193;2022-03-02T15:41:38.904;
2130000;841;17775;0;7009;2022-03-02T15:43:43.022;
2131000;812;17836;0;8206;2022-03-02T15:45:43.411;
2132000;831;17929;0;7911;2022-03-02T15:47:48.501;
2133000;851;18450;0;5965;2022-03-02T15:49:55.581;
2134000;838;17865;0;7580;2022-03-02T15:52:00.023;
2135000;834;17500;0;7520;2022-03-02T15:54:01.335;
2136000;830;17925;0;7541;2022-03-02T15:56:03.932;
2137000;844;17806;0;7660;2022-03-02T15:58:07.464;
2138000;821;17758;0;8383;2022-03-02T16:00:12.630;
2139000;854;18298;0;6436;2022-03-02T16:02:17.156;
2140000;822;18037;0;8536;2022-03-02T16:04:22.684;
2141000;854;17958;0;6576;2022-03-02T16:06:25.756;
2142000;837;17419;0;7870;2022-03-02T16:08:25.392;
2143000;852;18302;0;6979;2022-03-02T16:10:34.604;
2144000;824;17916;0;7696;2022-03-02T16:12:35.685;
2145000;852;17991;0;6360;2022-03-02T16:14:41.207;
2146000;830;17950;0;8277;2022-03-02T16:16:47.516;
2147000;848;18349;0;6761;2022-03-02T16:18:52.556;
2148000;830;17579;0;7610;2022-03-02T16:20:55.207;
2149000;848;18128;0;5979;2022-03-02T16:23:00.182;
2150000;835;17883;0;7122;2022-03-02T16:25:04.827;
2151000;829;17626;0;7430;2022-03-02T16:27:08.104;
2152000;843;17705;0;7691;2022-03-02T16:29:10.298;
2153000;849;18272;0;6865;2022-03-02T16:31:16.514;
2154000;844;17861;0;6826;2022-03-02T16:33:21.757;
2155000;857;18292;0;5834;2022-03-02T16:35:26.842;
2156000;822;17874;0;8025;2022-03-02T16:37:32.284;
2157000;825;17856;0;7714;2022-03-02T16:39:33.731;
2158000;830;17644;0;7327;2022-03-02T16:41:36.291;
2159000;851;18170;0;6197;2022-03-02T16:43:43.641;
2160000;846;18238;0;7030;2022-03-02T16:45:48.039;
2161000;827;17964;0;8230;2022-03-02T16:47:54.205;
2162000;840;17914;0;6998;2022-03-02T16:49:55.816;
2163000;843;18103;0;7230;2022-03-02T16:52:03.253;
2164000;847;18280;0;6123;2022-03-02T16:54:10.767;
2165000;845;18155;0;6568;2022-03-02T16:56:18.400;
2166000;846;18173;0;7134;2022-03-02T16:58:22.663;
2167000;853;18287;0;6004;2022-03-02T17:00:31.769;
2168000;850;18240;0;6068;2022-03-02T17:02:35.546;
2169000;854;18514;0;5977;2022-03-02T17:04:45.415;
2170000;860;18336;0;5725;2022-03-02T17:06:50.426;
2171000;840;18090;0;7251;2022-03-02T17:08:55.351;
2172000;853;18203;0;5821;2022-03-02T17:11:00.751;
2173000;854;18180;0;6453;2022-03-02T17:13:06.493;
2174000;846;18331;0;6615;2022-03-02T17:15:13.256;
2175000;857;18249;0;6154;2022-03-02T17:17:18.641;
2176000;838;17542;0;7554;2022-03-02T17:19:20.672;
2177000;859;18082;0;5899;2022-03-02T17:21:24.121;
2178000;834;17851;0;6731;2022-03-02T17:23:28.819;
2179000;869;17947;0;6072;2022-03-02T17:25:33.859;
2180000;823;17999;0;7585;2022-03-02T17:27:37.247;
2181000;845;18077;0;7846;2022-03-02T17:29:44.578;
2182000;864;18588;0;5304;2022-03-02T17:31:51.551;
2183000;840;17902;0;6950;2022-03-02T17:33:55.972;
2184000;817;17449;0;8970;2022-03-02T17:35:56.372;
2185000;818;17762;0;8419;2022-03-02T17:37:56.110;
2186000;838;17722;0;6871;2022-03-02T17:39:59.562;
2187000;840;17783;0;7118;2022-03-02T17:42:03.485;
2188000;839;17962;0;6642;2022-03-02T17:44:05.425;
2189000;858;18272;0;6568;2022-03-02T17:46:12.250;
2190000;843;18281;0;7034;2022-03-02T17:48:17.873;
2191000;827;17220;0;8230;2022-03-02T17:50:15.519;
2192000;831;17831;0;7598;2022-03-02T17:52:19.272;
2193000;843;17813;0;7630;2022-03-02T17:54:23.755;
2194000;851;18178;0;5795;2022-03-02T17:56:27.309;
2195000;841;18131;0;7112;2022-03-02T17:58:34.054;
2196000;836;17820;0;7395;2022-03-02T18:00:36.476;
2197000;856;18159;0;6406;2022-03-02T18:02:42.385;
2198000;850;18295;0;6664;2022-03-02T18:04:49.128;
2199000;835;18157;0;7191;2022-03-02T18:06:53.224;
2200000;844;17747;0;6915;2022-03-02T18:08:57.542;
2201000;852;18130;0;6703;2022-03-02T18:11:00.726;
2202000;836;18062;0;6922;2022-03-02T18:13:07.830;
2203000;845;17812;0;6776;2022-03-02T18:15:10.833;
2204000;820;17397;0;8479;2022-03-02T18:17:09.537;
2205000;853;18195;0;6959;2022-03-02T18:19:15.453;
2206000;840;18022;0;6236;2022-03-02T18:21:20.564;
2207000;830;18131;0;7076;2022-03-02T18:23:25.827;
2208000;828;17732;0;7550;2022-03-02T18:25:30.499;
2209000;838;17952;0;7638;2022-03-02T18:27:32.121;
2210000;845;18393;0;6164;2022-03-02T18:29:41.913;
2211000;842;18469;0;6433;2022-03-02T18:31:48.353;
2212000;855;17868;0;6282;2022-03-02T18:33:51.923;
2213000;850;17848;0;7036;2022-03-02T18:35:54.748;
2214000;861;18418;0;6255;2022-03-02T18:38:02.972;
2215000;848;17769;0;6719;2022-03-02T18:40:06.463;
2216000;870;18833;0;5426;2022-03-02T18:42:16.055;
2217000;858;18230;0;6086;2022-03-02T18:44:20.888;
2218000;844;18219;0;7449;2022-03-02T18:46:27.269;
2219000;823;17911;0;8028;2022-03-02T18:48:31.820;
2220000;862;18381;0;5953;2022-03-02T18:50:37.441;
2221000;839;18164;0;7767;2022-03-02T18:52:44.446;
2222000;837;18439;0;7408;2022-03-02T18:54:51.295;
2223000;835;17698;0;7420;2022-03-02T18:56:54.665;
2224000;843;18454;0;7261;2022-03-02T18:59:00.093;
2225000;847;18353;0;6998;2022-03-02T19:01:09.467;
2226000;844;17939;0;6588;2022-03-02T19:03:10.553;
2227000;854;18407;0;7055;2022-03-02T19:05:19.495;
2228000;841;17797;0;7921;2022-03-02T19:07:21.006;
2229000;847;18475;0;6102;2022-03-02T19:09:29.560;
2230000;840;18082;0;6574;2022-03-02T19:11:33.692;
2231000;829;17734;0;7605;2022-03-02T19:13:35.993;
2232000;835;17824;0;7331;2022-03-02T19:15:40.276;
2233000;839;17639;0;7436;2022-03-02T19:17:42.332;
2234000;850;18030;0;6530;2022-03-02T19:19:46.612;
2235000;847;18233;0;6578;2022-03-02T19:21:53.831;
2236000;853;17652;0;6579;2022-03-02T19:23:53.642;
2237000;853;18115;0;6741;2022-03-02T19:25:59.902;
2238000;835;17857;0;7775;2022-03-02T19:28:03.276;
2239000;842;17835;0;7374;2022-03-02T19:30:05.032;
2240000;841;18241;0;6307;2022-03-02T19:32:13.561;
2241000;834;17852;0;7590;2022-03-02T19:34:15.342;
2242000;820;17858;0;7283;2022-03-02T19:36:19.877;
2243000;841;18318;0;7107;2022-03-02T19:38:27.160;
2244000;819;17758;0;8236;2022-03-02T19:40:29.030;
2245000;856;18147;0;6613;2022-03-02T19:42:36.316;
2246000;837;17699;0;7910;2022-03-02T19:44:37.383;
2247000;841;17701;0;8021;2022-03-02T19:46:39.497;
2248000;838;17781;0;7214;2022-03-02T19:48:43.497;
2249000;835;17939;0;8171;2022-03-02T19:50:46.811;
2250000;853;18129;0;6568;2022-03-02T19:52:53.010;
2251000;854;18349;0;5980;2022-03-02T19:54:58.880;
2252000;819;17929;0;8204;2022-03-02T19:57:03.364;
2253000;832;17839;0;7697;2022-03-02T19:59:07.505;
2254000;859;18053;0;6199;2022-03-02T20:01:09.354;
2255000;832;18070;0;7703;2022-03-02T20:03:15.406;
2256000;846;17801;0;7373;2022-03-02T20:05:19.765;
2257000;856;18033;0;6761;2022-03-02T20:07:22.945;
2258000;841;18112;0;7654;2022-03-02T20:09:29.955;
2259000;861;18159;0;6228;2022-03-02T20:11:34.503;
2260000;853;17906;0;6605;2022-03-02T20:13:40.009;
2261000;836;17642;0;7762;2022-03-02T20:15:42.991;
2262000;839;18221;0;7213;2022-03-02T20:17:47.628;
2263000;866;18326;0;5934;2022-03-02T20:19:55.830;
2264000;846;17790;0;6484;2022-03-02T20:21:55.928;
2265000;856;18239;0;5962;2022-03-02T20:24:03.685;
2266000;846;18025;0;6430;2022-03-02T20:26:06.920;
2267000;831;17753;0;7721;2022-03-02T20:28:09.336;
2268000;861;18168;0;6378;2022-03-02T20:30:16.886;
2269000;833;17724;0;7815;2022-03-02T20:32:16.910;
2270000;843;18070;0;7447;2022-03-02T20:34:22.022;
2271000;858;18197;0;6629;2022-03-02T20:36:28.507;
2272000;835;17866;0;7867;2022-03-02T20:38:30.843;
2273000;850;17813;0;6300;2022-03-02T20:40:35.135;
2274000;831;17850;0;6657;2022-03-02T20:42:37.660;
2275000;834;17726;0;7781;2022-03-02T20:44:39.193;
2276000;827;17662;0;7629;2022-03-02T20:46:42.192;
2277000;855;18043;0;6864;2022-03-02T20:48:46.878;
2278000;824;17449;0;8995;2022-03-02T20:50:46.170;
2279000;861;18158;0;6673;2022-03-02T20:52:55.237;
2280000;818;18046;0;8886;2022-03-02T20:54:57.663;
2281000;844;18708;0;6877;2022-03-02T20:57:09.898;
2282000;838;17852;0;7293;2022-03-02T20:59:12.636;
2283000;854;18337;0;6597;2022-03-02T21:01:21.409;
2284000;860;18366;0;6439;2022-03-02T21:03:27.344;
2285000;828;18099;0;7455;2022-03-02T21:05:33.508;
2286000;831;17698;0;7529;2022-03-02T21:07:33.693;
2287000;826;17603;0;8123;2022-03-02T21:09:36.495;
2288000;847;18288;0;6762;2022-03-02T21:11:45.547;
2289000;817;17690;0;8175;2022-03-02T21:13:45.353;
2290000;837;17664;0;7815;2022-03-02T21:15:48.524;
2291000;833;17964;0;7031;2022-03-02T21:18:08.106;
2292000;840;18027;0;6498;2022-03-02T21:20:41.483;
2293000;853;18341;0;6112;2022-03-02T21:23:13.317;
2294000;841;18217;0;7211;2022-03-02T21:25:39.473;
2295000;849;18535;0;6910;2022-03-02T21:28:21.797;
2296000;852;18081;0;6712;2022-03-02T21:31:03.095;
2297000;838;17831;0;7204;2022-03-02T21:33:33.191;
2298000;846;18012;0;6252;2022-03-02T21:36:16.082;
2299000;829;17665;0;7659;2022-03-02T21:38:39.286;
2300000;841;17809;0;7113;2022-03-02T21:41:11.702;
2301000;848;17998;0;7207;2022-03-02T21:43:48.591;
2302000;832;17948;0;7423;2022-03-02T21:46:20.853;
2303000;839;18330;0;7190;2022-03-02T21:48:29.350;
2304000;845;18158;0;6756;2022-03-02T21:50:35.021;
2305000;840;17992;0;6748;2022-03-02T21:52:40.365;
2306000;849;17883;0;7303;2022-03-02T21:54:42.160;
2307000;838;17868;0;8175;2022-03-02T21:56:47.515;
2308000;811;17751;0;8679;2022-03-02T21:58:50.212;
2309000;851;18250;0;6880;2022-03-02T22:00:58.392;
2310000;830;17849;0;7757;2022-03-02T22:03:02.244;
2311000;842;18002;0;7487;2022-03-02T22:05:04.658;
2312000;850;17678;0;7772;2022-03-02T22:07:09.138;
2313000;851;17988;0;6596;2022-03-02T22:09:12.885;
2314000;843;18071;0;7220;2022-03-02T22:11:19.125;
2315000;834;17893;0;7195;2022-03-02T22:13:23.383;
2316000;839;18258;0;7076;2022-03-02T22:15:29.331;
2317000;837;17840;0;6705;2022-03-02T22:17:34.608;
2318000;847;18005;0;6507;2022-03-02T22:19:37.419;
2319000;852;18245;0;6538;2022-03-02T22:21:45.074;
2320000;812;17140;0;8903;2022-03-02T22:23:43.676;
2321000;832;17488;0;8007;2022-03-02T22:25:42.476;
2322000;831;18061;0;7624;2022-03-02T22:27:48.206;
2323000;845;18250;0;6940;2022-03-02T22:29:54.224;
2324000;831;17878;0;7574;2022-03-02T22:31:57.236;
2325000;812;17754;0;8348;2022-03-02T22:34:01.485;
2326000;837;18031;0;7554;2022-03-02T22:36:04.397;
2327000;855;18286;0;5891;2022-03-02T22:38:12.770;
2328000;848;18033;0;7026;2022-03-02T22:40:15.643;
2329000;868;18488;0;6346;2022-03-02T22:42:26.802;
2330000;854;18315;0;6182;2022-03-02T22:44:31.433;
2331000;854;18379;0;6428;2022-03-02T22:46:40.690;
2332000;844;18235;0;7323;2022-03-02T22:48:44.534;
2333000;864;18116;0;6363;2022-03-02T22:50:51.660;
2334000;854;18042;0;5627;2022-03-02T22:52:53.134;
2335000;860;18333;0;5738;2022-03-02T22:55:03.241;
2336000;842;18579;0;7029;2022-03-02T22:57:10.923;
2337000;838;17748;0;8039;2022-03-02T22:59:15.264;
2338000;857;17740;0;6433;2022-03-02T23:01:16.173;
2339000;841;17768;0;7102;2022-03-02T23:03:20.220;
2340000;847;18156;0;6712;2022-03-02T23:05:26.995;
2341000;859;17999;0;5804;2022-03-02T23:07:31.518;
2342000;843;18130;0;7133;2022-03-02T23:09:39.131;
2343000;829;17829;0;7794;2022-03-02T23:11:39.708;
2344000;853;18253;0;6932;2022-03-02T23:13:48.824;
2345000;831;18087;0;6899;2022-03-02T23:15:52.476;
2346000;841;18065;0;6605;2022-03-02T23:17:59.056;
2347000;851;17946;0;7183;2022-03-02T23:20:02.152;
2348000;854;18308;0;6166;2022-03-02T23:22:09.951;
2349000;849;18218;0;7315;2022-03-02T23:24:14.700;
2350000;861;18578;0;6171;2022-03-02T23:26:23.689;
2351000;838;17990;0;7045;2022-03-02T23:28:27.108;
2352000;842;17508;0;7361;2022-03-02T23:30:28.132;
2353000;820;17598;0;8838;2022-03-02T23:32:30.734;
2354000;835;18094;0;7950;2022-03-02T23:34:35.246;
2355000;840;18468;0;7525;2022-03-02T23:36:42.369;
2356000;861;18539;0;6290;2022-03-02T23:38:50.699;
2357000;843;18032;0;7092;2022-03-02T23:40:58.257;
2358000;843;18014;0;7249;2022-03-02T23:43:02.529;
2359000;847;18015;0;6676;2022-03-02T23:45:07.091;
2360000;834;18131;0;7153;2022-03-02T23:47:14.406;
2361000;851;18108;0;7087;2022-03-02T23:49:18.405;
2362000;839;18405;0;7081;2022-03-02T23:51:26.969;
2363000;847;18482;0;6248;2022-03-02T23:53:34.649;
2364000;839;17718;0;6997;2022-03-02T23:55:39.018;
2365000;850;17760;0;7301;2022-03-02T23:57:39.575;
2366000;834;17424;0;7688;2022-03-02T23:59:40.940;
2367000;845;17797;0;6711;2022-03-03T00:01:46.042;
2368000;842;17948;0;7091;2022-03-03T00:03:49.308;
2369000;837;18081;0;7746;2022-03-03T00:05:56.261;
2370000;831;17664;0;7753;2022-03-03T00:07:58.109;
2371000;842;17944;0;7355;2022-03-03T00:10:01.741;
2372000;831;17989;0;7291;2022-03-03T00:12:07.615;
2373000;835;17863;0;7363;2022-03-03T00:14:08.779;
2374000;855;18110;0;6033;2022-03-03T00:16:15.338;
2375000;858;18290;0;6124;2022-03-03T00:18:21.977;
2376000;848;17951;0;6930;2022-03-03T00:20:25.444;
2377000;842;17579;0;7340;2022-03-03T00:22:29.290;
2378000;853;18044;0;6661;2022-03-03T00:24:32.413;
2379000;840;17841;0;7310;2022-03-03T00:26:37.507;
2380000;847;18121;0;6804;2022-03-03T00:28:43.161;
2381000;825;18177;0;7619;2022-03-03T00:30:50.911;
2382000;853;17963;0;6305;2022-03-03T00:32:55.036;
2383000;843;17734;0;7440;2022-03-03T00:34:57.896;
2384000;828;17850;0;7486;2022-03-03T00:37:04.237;
2385000;840;18120;0;7029;2022-03-03T00:39:08.250;
2386000;852;17905;0;6471;2022-03-03T00:41:14.260;
2387000;838;17820;0;6799;2022-03-03T00:43:17.486;
2388000;825;18071;0;7381;2022-03-03T00:45:22.821;
2389000;850;17637;0;6818;2022-03-03T00:47:26.144;
2390000;850;17736;0;6789;2022-03-03T00:49:27.914;
2391000;849;18271;0;6705;2022-03-03T00:51:36.354;
2392000;846;18471;0;6248;2022-03-03T00:53:43.546;
2393000;867;18116;0;6200;2022-03-03T00:55:49.654;
2394000;839;18163;0;7081;2022-03-03T00:57:53.951;
2395000;841;18014;0;7249;2022-03-03T01:00:00.845;
2396000;848;18271;0;6584;2022-03-03T01:02:06.260;
2397000;834;18114;0;7044;2022-03-03T01:04:14.145;
2398000;829;17706;0;7811;2022-03-03T01:06:17.258;
2399000;851;18254;0;6007;2022-03-03T01:08:22.573;
2400000;865;17967;0;6153;2022-03-03T01:10:29.295;
2401000;847;17524;0;6871;2022-03-03T01:12:29.097;
2402000;846;17833;0;7318;2022-03-03T01:14:34.394;
2403000;833;17508;0;7125;2022-03-03T01:16:37.266;
2404000;842;17865;0;7248;2022-03-03T01:18:38.321;
2405000;833;17491;0;7878;2022-03-03T01:20:41.657;
2406000;851;17858;0;6167;2022-03-03T01:22:46.137;
2407000;845;17535;0;7306;2022-03-03T01:24:46.345;
2408000;821;17701;0;7694;2022-03-03T01:26:49.915;
2409000;838;18067;0;7771;2022-03-03T01:28:57.059;
2410000;854;18214;0;6307;2022-03-03T01:31:02.406;
2411000;850;18392;0;6973;2022-03-03T01:33:10.834;
2412000;842;17766;0;7052;2022-03-03T01:35:13.675;
2413000;857;18436;0;6180;2022-03-03T01:37:23.169;
2414000;858;18354;0;6279;2022-03-03T01:39:28.568;
2415000;833;17923;0;7176;2022-03-03T01:41:34.918;
2416000;837;18339;0;7078;2022-03-03T01:43:39.399;
2417000;842;18089;0;7320;2022-03-03T01:45:46.755;
2418000;853;18105;0;6042;2022-03-03T01:47:50.296;
2419000;838;17890;0;7323;2022-03-03T01:49:56.298;
2420000;839;18147;0;7451;2022-03-03T01:52:00.863;
2421000;857;18151;0;6357;2022-03-03T01:54:08.271;
2422000;841;17787;0;7662;2022-03-03T01:56:11.607;
2423000;832;17524;0;6961;2022-03-03T01:58:11.003;
2424000;841;17922;0;6897;2022-03-03T02:00:16.664;
2425000;838;18175;0;7067;2022-03-03T02:02:22.099;
2426000;838;18201;0;6986;2022-03-03T02:04:29.583;
2427000;847;18008;0;6885;2022-03-03T02:06:33.889;
2428000;854;17692;0;5949;2022-03-03T02:08:35.865;
2429000;840;18011;0;6930;2022-03-03T02:10:43.578;
2430000;828;17666;0;8231;2022-03-03T02:12:44.325;
2431000;846;18088;0;6930;2022-03-03T02:14:51.742;
2432000;848;18541;0;6794;2022-03-03T02:16:59.180;
2433000;823;17893;0;8077;2022-03-03T02:19:03.934;
2434000;862;18288;0;6287;2022-03-03T02:21:10.008;
2435000;836;17908;0;7448;2022-03-03T02:23:14.493;
2436000;835;17558;0;7429;2022-03-03T02:25:17.395;
2437000;829;17779;0;8211;2022-03-03T02:27:18.885;
2438000;829;17872;0;7617;2022-03-03T02:29:22.651;
2439000;834;17948;0;7696;2022-03-03T02:31:28.664;
2440000;860;18311;0;6113;2022-03-03T02:33:33.850;
2441000;861;18191;0;6059;2022-03-03T02:35:42.465;
2442000;856;18029;0;6031;2022-03-03T02:37:45.876;
2443000;827;17744;0;7527;2022-03-03T02:39:50.856;
2444000;816;17734;0;8662;2022-03-03T02:41:53.198;
2445000;838;18090;0;7413;2022-03-03T02:43:59.541;
2446000;836;17641;0;7006;2022-03-03T02:46:03.508;
2447000;850;18433;0;6351;2022-03-03T02:48:09.260;
2448000;843;18053;0;7158;2022-03-03T02:50:15.669;
2449000;856;17930;0;6296;2022-03-03T02:52:17.210;
2450000;851;18222;0;6342;2022-03-03T02:54:26.315;
2451000;845;17947;0;6974;2022-03-03T02:56:28.812;
2452000;838;17894;0;6747;2022-03-03T02:58:33.143;
2453000;862;18344;0;5444;2022-03-03T03:00:40.626;
2454000;845;17855;0;6507;2022-03-03T03:02:45.225;
2455000;855;18368;0;6066;2022-03-03T03:04:52.911;
2456000;837;17934;0;7201;2022-03-03T03:06:58.672;
2457000;859;18055;0;6444;2022-03-03T03:09:04.531;
2458000;843;17882;0;6360;2022-03-03T03:11:07.696;
2459000;839;17825;0;7312;2022-03-03T03:13:13.652;
2460000;847;18506;0;6413;2022-03-03T03:15:20.152;
2461000;853;18246;0;6373;2022-03-03T03:17:28.690;
2462000;851;18445;0;6319;2022-03-03T03:19:34.157;
2463000;856;18304;0;6132;2022-03-03T03:21:42.796;
2464000;839;18108;0;6942;2022-03-03T03:23:48.122;
2465000;855;18081;0;6646;2022-03-03T03:25:55.051;
2466000;868;18525;0;6032;2022-03-03T03:28:03.207;
2467000;856;18128;0;5916;2022-03-03T03:30:08.830;
2468000;849;17839;0;6299;2022-03-03T03:32:11.846;
2469000;864;18265;0;5975;2022-03-03T03:34:19.899;
2470000;848;18043;0;6097;2022-03-03T03:36:24.026;
2471000;844;18063;0;6359;2022-03-03T03:38:30.855;
2472000;827;17703;0;6345;2022-03-03T03:40:33.312;
2473000;847;17982;0;7004;2022-03-03T03:42:37.517;
2474000;855;18312;0;6197;2022-03-03T03:44:45.760;
2475000;861;18299;0;5666;2022-03-03T03:46:52.004;
2476000;849;18427;0;6805;2022-03-03T03:48:59.905;
2477000;851;18237;0;6532;2022-03-03T03:51:06.923;
2478000;825;17725;0;8102;2022-03-03T03:53:10.593;
2479000;848;17897;0;7014;2022-03-03T03:55:13.249;
2480000;837;17761;0;6863;2022-03-03T03:57:16.938;
2481000;853;18265;0;6092;2022-03-03T03:59:22.205;
2482000;858;18081;0;6314;2022-03-03T04:01:28.581;
2483000;846;18155;0;7029;2022-03-03T04:03:34.192;
2484000;834;18031;0;6967;2022-03-03T04:05:40.102;
2485000;825;17887;0;7899;2022-03-03T04:07:46.025;
2486000;839;17899;0;7546;2022-03-03T04:09:49.633;
2487000;846;17892;0;6280;2022-03-03T04:11:55.010;
2488000;860;18227;0;6308;2022-03-03T04:13:59.287;
2489000;850;18030;0;6832;2022-03-03T04:16:05.290;
2490000;830;17878;0;7184;2022-03-03T04:18:08.990;
2491000;861;18459;0;6412;2022-03-03T04:20:17.410;
2492000;855;17974;0;5907;2022-03-03T04:22:22.126;
2493000;839;17977;0;6927;2022-03-03T04:24:27.526;
2494000;839;17854;0;7017;2022-03-03T04:26:32.830;
2495000;829;18140;0;6909;2022-03-03T04:28:36.239;
2496000;850;17924;0;6978;2022-03-03T04:30:42.536;
2497000;828;17762;0;7662;2022-03-03T04:32:43.813;
2498000;843;18079;0;7095;2022-03-03T04:34:51.644;
2499000;815;17473;0;8637;2022-03-03T04:36:53.577;
2500000;846;17921;0;6542;2022-03-03T04:38:56.168;
2501000;844;18118;0;6895;2022-03-03T04:41:04.783;
2502000;831;17976;0;7384;2022-03-03T04:43:06.955;
2503000;835;18057;0;7189;2022-03-03T04:45:14.027;
2504000;823;17418;0;8093;2022-03-03T04:47:15.208;
2505000;852;18132;0;6654;2022-03-03T04:49:19.299;
2506000;845;17937;0;6856;2022-03-03T04:51:26.510;
2507000;835;17994;0;6855;2022-03-03T04:53:30.313;
2508000;853;18001;0;6682;2022-03-03T04:55:37.094;
2509000;849;18030;0;6788;2022-03-03T04:57:45.737;
2510000;831;17904;0;7727;2022-03-03T04:59:51.669;
2511000;852;18011;0;6366;2022-03-03T05:01:56.257;
2512000;835;17710;0;7642;2022-03-03T05:03:58.234;
2513000;833;17895;0;7011;2022-03-03T05:06:05.132;
2514000;824;17769;0;8175;2022-03-03T05:08:07.293;
2515000;847;17862;0;7148;2022-03-03T05:10:12.512;
2516000;845;17930;0;7059;2022-03-03T05:12:17.757;
2517000;845;18250;0;6687;2022-03-03T05:14:22.583;
2518000;844;18462;0;6574;2022-03-03T05:16:31.949;
2519000;823;17418;0;8471;2022-03-03T05:18:31.360;
2520000;840;17894;0;7056;2022-03-03T05:20:37.980;
2521000;858;18001;0;6764;2022-03-03T05:22:41.948;
2522000;835;18183;0;7476;2022-03-03T05:24:48.501;
2523000;838;17794;0;7696;2022-03-03T05:26:53.389;
2524000;844;18074;0;6931;2022-03-03T05:28:58.978;
2525000;842;18062;0;6889;2022-03-03T05:31:05.271;
2526000;839;17909;0;7137;2022-03-03T05:33:08.740;
2527000;849;18186;0;6457;2022-03-03T05:35:16.968;
2528000;851;18391;0;5875;2022-03-03T05:37:23.369;
2529000;841;17970;0;7628;2022-03-03T05:39:29.560;
2530000;838;17597;0;7166;2022-03-03T05:41:29.877;
2531000;820;17882;0;8679;2022-03-03T05:43:36.026;
2532000;834;17845;0;7496;2022-03-03T05:45:39.812;
2533000;822;17798;0;8204;2022-03-03T05:47:42.824;
2534000;831;17782;0;7288;2022-03-03T05:49:49.254;
2535000;840;17951;0;7132;2022-03-03T05:51:51.363;
2536000;825;17943;0;7907;2022-03-03T05:53:58.181;
2537000;838;18082;0;6600;2022-03-03T05:56:02.639;
2538000;855;18438;0;6709;2022-03-03T05:58:11.313;
2539000;839;17955;0;7613;2022-03-03T06:00:15.573;
2540000;847;18058;0;6346;2022-03-03T06:02:21.381;
2541000;831;17843;0;8259;2022-03-03T06:04:26.441;
2542000;854;18517;0;7048;2022-03-03T06:06:33.142;
2543000;850;17692;0;7197;2022-03-03T06:08:38.072;
2544000;852;17950;0;6954;2022-03-03T06:10:39.382;
2545000;844;18070;0;7334;2022-03-03T06:12:46.990;
2546000;834;18173;0;7871;2022-03-03T06:14:51.808;
